titulo;autor;texto
"NO ÁLBUM DO ARTISTA 
LUÍS C. AMOEDO";Castro Alves;"Nos tempos idos... O alabastro, o mármore 
Reveste as formas desnuadas, mádidas 
De Vênus ou Friné. 
Nem um véu p'ra ocultar o seio trêmulo, 
Nem um tirso a velar a coxa pálida... 
O olhar não sonha... vê! 
Um dia o artista, num momento lúcido, 
Entre gazas de pedra a loura Aspásia 
Amoroso envolveu. 
Depois, surpreso!... viu-a inda mais lânguida...  
Sonhou mais doido aquelas formas lúbricas... 
Mais nuas sob um véu. 
E o mistério do espírito... A modéstia 
E dos talentos reis a santa púrpura... 
Artista, és belo assim... 
Este santo pudor é só dos gênios! — 
Também o espaço esconde-se entre névoas... 
E no entanto é... sem fim!"
VERSOS A UM VIAJANTE;Castro Alves;"Ai! nenhum mago da Caldéia sábia  
A dor abrandará que me devora. 
F. VARELA 
Tenho saudades das cidades vastas, 
Dos ínvios cerros, do ambiente azul...  
Tenho saudades dos cerúleos mares  
Das belas filhas do país do sull 
Tenho saudades de meus dias idos  
—Pét'las perdidas em fatal paul—  
Pét'las, que outrora desfolhamos juntos,  
Morenas filhas do país do sul! 
Lá onde as vagas nas areias rolam,  
Bem como aos pés da Oriental 'Stambul. . .  
E da Tijuca na nitente espuma  
Banham-se as filhas do país do sul. 
Onde ao sereno a magnólia esconde  
Os pirilampos ""de lanterna azul"",  
Os pirilampos, que trazeis nas coifas,  
Morenas filhas do pais do sul. 
Tenho saudades. .. ai! de ti, São Paulo,  
—Rosa de Espanha no hibernal Friul —  
Quando o estudante e a serenata acordam  
As belas filhas do país do sul. 
Das várzeas longas, das manhãs brumosas  
Noites de névoas, ao rugitar do sul,  
Quando eu sonhava nos morenos seios  
Das belas filhas do país do sul."
ONDE ESTÁS;Castro Alves;"É meia-noite. . . e rugindo  
Passa triste a ventania,  
Como um verbo de desgraça,  
Como um grito de agonia.  
E eu digo ao vento, que passa  
Por meus cabelos fugaz:  
""Vento frio do deserto,  
Onde ela está? Longe ou perto? 
"" Mas, como um hálito incerto,  
Responde-me o eco ao longe: 
""Oh! minh'amante, onde estás?... 
Vem! É tarde! Por que tardas? 
São horas de brando sono, 
Vem reclinar-te em meu peito 
Com teu lânguido abandono!... 
'Stá vazio nosso leito... 
'Stá vazio o mundo inteiro; 
E tu não queres qu'eu fique 
Solitário nesta vida... 
Mas por que tardas, querida?... 
Já tenho esperado assaz... 
Vem depressa, que eu deliro 
Oh! minh'amante, onde estás?.. 
Estrela—na tempestade, 
Rosa—nos ermos da vida, 
Iris—do náufrago errante, 
Ilusão—d'alma descrida! 
Tu foste, mulher formosa! 
Tu foste, ó filha do céu!... 
. . . E hoje que o meu passado 
Para sempre morto jaz... 
Vendo finda a minha sorte, 
Pergunto aos ventos do Norte... 
""Oh! minh'amante, onde estás?..."""
A BOA VISTA;Castro Alves;"Sonha, poeta, sonha! Aqui sentado  
No tosco assento da janela antiga,  
Apóias sobre a mão a face pálida,  
Sorrindo —dos amores à cantiga. 
ÁLVARES DE  AZEVEDO 
Era uma tarde triste, mas límpida e suave... 
Eu —pálido poeta — seguia triste e grave 
A estrada, que conduz ao campo solitário, 
Como um filho, que volta ao paternal sacrário, 
E ao longe abandonando o múrmur da cidade  
—Som vago, que gagueja em meio à imensidade, —  
No drama do crepúsculo eu escutava atento  
A surdina da tarde ao sol, que morre lento. 
A poeira da estrada meu passo levantava,  
Porém minh'alma ardente no céu azul marchava  
E os astros sacudia no vôo violento  
—Poeira, que dormia no chão do firmamento. 
A pávida andorinha, que o vendaval fustiga,  
Procura os coruchéus da catedral antiga.  
Eu — andorinha entregue aos vendavais do inverno.  
Ia seguindo triste p'ra o velho lar paterno. 
Como a águia, que do ninho talhado no rochedo 
Ergue o pescoço calvo por cima do fraguedo, 
—(P'ra ver no céu a nuvem, que espuma o firmamento, 
E o mar,—corcel que espuma ao látego do vento. . . ) 
Longe o feudal castelo levanta a antiga torre, 
Que aos raios do poente brilhante sol escorre! 
Ei-lo soberbo e calmo o abutre de granito 
Mergulhando o pescoço no seio do infinito, 
E lá de cima olhando com seus clarões vermelhos 
Os tetos, que a seus pés parecem de joelhos!... 
Não! Minha velha torre! Oh! atalaia antiga,  
Tu olhas esperando alguma face amiga,  
E perguntas talvez ao vento, que em ti chora:  
""Por que não volta mais o meu senhor d'outrora?  
Por que não vem sentar-se no banco do terreiro  
Ouvir das criancinhas o riso feiticeiro  
E pensando no lar, na ciência, nos pobres  
Abrigar nesta sombra seus pensamentos nobres? 
Onde estão as crianças—grupo alegre e risonho 
— Que escondiam-se atrás do cipreste tristonho... 
Ou que enforcaram rindo um feio Pulchinello, 
Enquanto a doce Mãe, que é toda amor, desvelo 
Ralha com um rir divino o grupo folgazão, 
Que vem correndo alegre beijar-lhe a branca mão?...~ 
É nisto que tu cismas, ó torre abandonada,  
Vendo deserto o parque e solitária a estrada.  
No entanto eu ~ estrangeiro, que tu já não conheces—  
No limiar de joelhos só tenho pranto e preces. 
Oh! deixem-me chorar!... Meu lar... meu doce ninho!  
Abre a vetusta grade ao filho teu mesquinho!  
Passado— mar imenso!... inunda-me em fragrância!  
Eu não quero lauréis, quero as rosas da infância. 
Ai! Minha triste fronte, aonde as multidões  
Lançaram misturadas glórias e maldições...  
Acalenta em teu seio, ó solidão sagrada!  
Deixa est'alma chorar em teu ombro encostada! 
Meu lar está deserto... Um velho cão de guarda 
Veio saltando a custo roçar-me a testa parda, 
Lamber-me após os dedos, porém a sós consigo 
Rusgando com o direito, que tem um velho amigo.. 
Como tudo mudou-se!... O jardim 'stá inculto 
As roseiras morreram do vento ao rijo insulto..; 
A erva inunda a terra; o musgo trepa os muros 
A ortiga silvestre enrola em nós impuros 
Uma estátua caída, em cuja mão nevada 
A aranha estende ao sol a teia delicada!... 
Mergulho os pés nas plantas selvagens, espalmadas, 
As borboletas fogem-me em lúcidas manadas... 
E ouvindo-me as passadas tristonhas, taciturnas, 
Os grilos, que cantavam, calaram-se nas furnas... 
Oh! jardim solitário! Relíquia do passado! 
Minh'alma, como tu. é um parque arruinado! 
Morreram-me no seio as rosas em fragrância, 
Veste o pesar os muros dos meus vergéis da infância, 
A estátua do talento, que pura em mim s'erguia,  
Jaz hoje — e nela a turba enlaça uma ironia!...  
Ao menos como tu, lá d'alma num recanto  
Da casta poesia ainda escuto o canto, —  
Voz do céu, que consola, se o mundo nos insulta,  
E na gruta do seio murmura um treno oculta. 
Entremos!... Quantos ecos na vasta escadaria, 
Nos longos corredores respondem-me à porfia!... 
Oh! casa de meus pais!... A um crânio já vazio,  
Que o hóspede largando deixou calado e frio,  
Compara-te o estrangeiro -- caminhando indiscreto  
Nestes salões imensos, que abriga o vasto teto. 
Mas eu no teu vazio — vejo uma multidão 
Fala-me o teu silêncio — ouço-te a solidão!... 
Povoam-se estas salas... 
E eu vejo lentamente  
No solo resvalarem falando tenuemente  
Dest'alma e deste seio as sombras venerandas  
Fantasmas adorados — visões sutis e brandas...  
Aqui. . . além. . . mais longe. . . por onde eu movo o passo,  
Como aves, que espantadas arrojam-se ao espaço,  
Saudades e lembranças s'erguendo —bando alado  
—Roçam por mim as asas voando p'ra o passado."
A UMA ESTRANGEIRA;Castro Alves;"LEMBRANÇA DE UMA NOITE NO MAR 
Sens-tu mon coeur, comme U palpite?  
Le tien comme il battait gaiement!  
Je m'en vais pourtant, ma petite,  
Bien loin, bien vite, Toujours t'aimant. 
(Chanson ) 
Inês! nas terras distantes, 
Aonde vives talvez,  
Inda lembram-te os instantes  
Daquela noite divina?...  
Estrangeira, peregrina,  
Quem sabes?—Lembras-te, Inês? 
Branda noite! A noite imensa  
Não era um ninho?—Talvez!. ..  
Do Atlântico a vaga extensa  
Não era um berço? — Oh! Se o era...  
Berço e ninho... ai, primavera!  
O ninho, o berço de Inês. 
Às vezes estremecias... 
Era de febre? Talvez... 
Eu pegava-te as mãos frias 
P'ra aquentá-las em meus beijos...  
Oh! palidez! Oh! desejos!  
Oh! longos cílios de Inês. 
Na proa os nautas cantavam;  
Eram saudades?... Talvez!  
Nossos beijos estalavam  
Como estala a castanhola.:.  
Lembras-te acaso, espanhola?  
Acaso lembras-te, Inês? 
Meus olhos nos teus morriam...  
Seria vida?—Talvez!  
E meus prantos te diziam:  
""Tu levas minh'alma, ó filha,  
Nas rendas desta mantilha...  
Na tua mantilha, Inês!"" 
De Cadiz o aroma ainda  
Tinhas no seio... —Talvez!  
De Buenos Aires a linda,  
Volvendo aos lares, trazia  
As rosas de Andaluzia  
Nas lisas faces de Inês! 
E volvia a Americana  
Do Plata às vagas... Talvez?  
E a brisa amorosa, insana  
Misturava os meus cabelos  
Aos cachos escuros, belos,  
Aos negros cachos de Inês! 
As estrelas acordavam  
Do fundo do mar... Talvez!  
Na proa as ondas cantavam,  
E a serenata divina  
Tu, com a ponta da botina,  
Marcavas no chão... Inês! 
Não era cumplicidade  
Do céu, dos mares? Talvez!  
Dir-se-ia que a imensidade  
—Conspiradora mimosa—  
Dizia à vaga amorosa:  
""Segreda amores a Inês!"" 
E como um véu transparente,  
Um véu de noiva... talvez,  
Da lua o raio tremente  
Te enchia de casto brilho...  
E a rastos no tombadilho  
Cala a teus pés... Inês! 
E essa noite delirante 
Pudeste esquecer?—Talvez... 
Ou talvez que neste instante, 
Lembrando-te inda saudosa  
Suspires, moça formosa!...  
Talvez te lembres... Inês!"
PERSEVERANDO;Castro Alves;"(Tradução de v. HUGO) 
A REGUEIRA COSTA 
A águia é o gênio... Da tormenta o pássaro,  
Que do monte arremete altivo píncaro,  
Qu'ergue um grito aos fulgores do arrebol,  
Cuja garra jamais se pela em lodo,  
E cujo olhar de fogo troca raios 
— Contra os raios do sol. 
Não tem ninho de palhas... tem um antro  
—Rocha talhada ao martelar do raio,  
—Brecha em serra, ant'a qual o olhar tremeu. . .  
No flanco da montanha—asilo trêmulo,  
Que sacode o tufão entre os abismos  
— O precipício e o céu. 
Nem pobre verme, nem dourada abelha  
Nem azul borboleta... sua prole  
Faminta, boquiaberta espera ter...  
Não! São aves da noite, são serpentes,  
São lagartos imundos, que ela arroja 
Aos filhos p'ra viver. 
Ninho de rei!... palácio tenebroso,  
Que a avalanche a saltar cerca tombando!...  
O gênio aí enseiba a geração...  
E ao céu lhe erguendo os olhos flamejantes  
Sob as asas de fogo aquenta as almas 
Que um dia voarão. 
Por que espantas-te, amigo, se tua fronte  
Já de raios pejada, choca a nuvem?...  
Se o réptil em seu ninho se debate?...  
É teu folgar primeiro... é tua festa!...  
Águias! P'ra vós cad'hora é uma tormenta, 
Cada festa um combate!... 
Radia!... É tempo!... E se a lufada erguer-se  
Muda a noite feral em prisma fúlgido!  
De teu alto pensar completa a lei!...  
Irmão!—Prende esta mão de irmão na minha!. . .  
Toma a lira—Poeta! Águia!—esvoaça!  
Sobe, sobe, astro rei! . . 
De tua aurora a bruma vai fundir-se  
Águia! faz-te mirar do sol, do raio;  
Arranca um nome no febril cantar.  
Vem! A glória, que é o alvo de vis setas,  
É bandeira arrogante, que o combate  
Embeleza ao rasgar. 
O meteoro real — de coma fúlgida — 
Rola e se engrossa ao devorar dos mundos... 
Gigante! Cresces todo o dia assim!. :. 
Tal teu gênio, arrastando em novos trilhos 
No curso audaz constelações de idéias, 
Marcha e recresce no marchar sem fim!..."
O CORAÇÃO;Castro Alves;"O Coração é o colibri dourado  
Das veigas puras do jardim do céu.  
Um—tem o mel da granadilha agreste,  
Bebe os perfumes, que a bonina deu. 
O outro—voa em mais virentes balças,  
Pousa de um riso na rubente flor.  
Vive do mel—a que se chama—crenças—,  
Vive do aroma—que se diz—amor.—"
MURMÚRIOS DA TARDE;Castro Alves;"Écoute! tout se tait; songe à ta bien-aimée  
Ce soir, sous les tilleuls, à la sombre ramée,  
Le rayon du couchant laisse un adieu plus doux,  
Ce soir, tout va fleurir: I'irnmortelle nature  
Se remplit de parfuns, d'amour et de murmure  
Comme le lit joyeux de deux jeunes époux. 
A. DE MUSSET 
Rosa! Rosa de amor purpúrea e bela! 
GARRET. 
Ontem à tarde, quando o sol morria,  
A natureza era um poema santo,  
De cada moita a escuridão saia,  
De cada gruta rebentava um canto,  
Ontem à tarde, quando o sol morria. 
Do céu azul na profundeza escura  
Brilhava a estrela, como um fruto louro,  
E qual a foice, que no chão fulgura,  
Mostrava a lua o semicirc'lo d'ouro,  
Do céu azul na profundeza escura. 
Larga harmonia embalsamava os ares!  
Cantava o ninho—suspirava o lago...  
E a verde pluma dos sutis palmares  
Tinha das ondas o murmúrio vago...  
Larga harmonia embalsamava os ares. 
Era dos seres a harmonia imensa,  
Vago concerto de saudade infinda!  
""Sol —não me deixes"", diz a vaga extensa,  
""Aura—não fujas"", diz a flor mais linda;  
Era dos seres a harmonia imensa! 
""Leva-me! leva-me em teu seio amigo""  
Dizia às nuvens o choroso orvalho,  
""Rola que foges"", diz o ninho antigo,  
'Leva-me ainda para um novo galho. ..  
Leva-me! leva-me em teu seio amigo."" 
""Dá-me inda um beijo, antes que a noite venha!  
Inda um calor, antes que chegue o frio...""  
E mais o musgo se conchega à penha  
E mais à penha se conchega o rio...  
""Dá-me inda um beijo, antes que a noite venha! 
E tu no entanto no jardim vagavas,  
Rosa de amor, celestial Maria...  
Ai! como esquiva sobre o chão pisavas,  
Ai! como alegre a tua boca ria...  
E tu no entanto no jardim vagavas. 
Eras a estrela transformada em virgem!  
Eras um anjo, que se fez menina!  
Tinhas das aves a celeste origem.  
Tinhas da lua a palidez divina,  
Eras a estrela transformada em virgem! 
Flor! Tu chegaste de outra flor mais perto, 
Que bela rosa! que fragrância meiga! 
Dir-se-ia um riso no jardim aberto, 
Dir-se-ia um beijo, que nasceu na veiga... 
Flor! Tu chegaste de outra flor mais perto!. . . 
E eu, que escutava o conversar das flores,  
Ouvi que a rosa murmurava ardente:  
""Colhe-me, ó virgem,—não terei mais dores,  
Guarda-me, ó bela, no teu seio quente. . .  
"" E eu escutava o conversar das flores. 
""Leva-me! leva-me, ó gentil Maria!"" 
Também então eu murmurei cismando... 
Minh'alma é rosa, que a geada esfria... 
Dá-lhe em teus seios um asilo brando... 
""Leva-me! leva-me, ó gentil Maria!..."""
PELAS SOMBRAS;Castro Alves;"AO PADRE FRANCISCO   DE PAULA 
C'est que já suis frappé du doute 
C'est que l'étoile de Ia foi 
N'éclaire plus ma noire route: 
Tout est abime autour de moil 
LA MORVONNAIS 
Senhor! A noite é brava... a praia é toda escolhos.  
Ladram na escuridão das Circes as cadelas...  
As lívidas marés atiram, a meus olhos,  
Cadáveres, que riem à face das estrelas! 
Da garça do oceano as ensopadas penas 
O mórbido suor enxugam-me da testa. 
Na aresta do rochedo o pé se firma apenas... 
No entanto ouço do abismo a rugidora festa!... 
Nas orlas de meu manto o vendaval s'enrola...  
Como invisível destra açoita as faces minhas...  
Enquanto que eu tropeço... um grito ao longe rola...  
""Quem foi?"" perguntam rindo as solidões marinhas. 
Senhor! Um facho ao menos empresta ao caminhante.  
A treva me assoberba... O' Deus! dá-me um clarão! 
E uma Voz respondeu nas sombras triunfante:  
""Acende, ó Viajorl —o facho da Razão!"" 
Senhor! Ao pé do lar, na quietação, na calma  
Pode a flama subir brilhante, loura, eterna;  
Mas quando os vendavais, rugindo, passam n'alma,  
Quem pode resguardar a trêmula lanterna? 
Torcida... desgrenhada aos dedos da lufada  
Bateu-me contra o rosto... e se abismou na  
Eu vi-a vacilar... e minha mão queimada  
A lâmpada sem luz embalde ao raio eleva. 
Quem fez a gruta — escura, o pirilampo cria!  
Quem fez a noite—azul, inventa a estrela clara!  
Na fronte do oceano— acende uma ardentia!  
Com o floco do Santelmo — a tempestade aclara! 
Mas ai! Que a treva interna — a dúvida constante — 
Deixaste assoberbar-me em funda escuridão!... 
E uma Voz respondeu nas sombras triunfante: 
""Acende, ó Viajor! a Fé no coração!..."""
ODE AO DOUS DE JULHO;Castro Alves;"(Recitada no Teatro de S. Paulo) 
Era no dous de julho. A pugna imensa 
Travara-se nos cerros da Bahia... 
O anjo da morte pálido cosia 
Uma vasta mortalha em Pirajá. 
""Neste lençol tão largo, tão extenso, 
""Como um pedaço roto do infinito... 
O mundo perguntava erguendo um grito: 
'Qual dos gigantes morto rolará?!..."" 
Debruçados do céu... a noite e os astros  
Seguiam da peleja o incerto fado...  
Era a tocha —o fuzil avermelhado!  
Era o Circo de Roma—o vasto chão!  
Por palmas—o troar da artilharia!  
Por feras—os canhões negros rugiam!  
Por atletas—dous povos se batiam!  
Enorme anfiteatro — era a amplidão! 
Não! Não eram dous povos, que abalavam 
Naquele instante o solo ensangüentado... 
Era o porvir—em frente do passado, 
A Liberdade—em frente à Escravidão, 
Era a luta das águias — e do abutre, 
A revolta do pulso—contra os ferros, 
O pugilato da razão — com os erros, 
O duelo da treva—e do clarão!... 
No entanto a luta recrescia indômita... 
As bandeiras — como águias eriçadas — 
Se abismavam com as asas desdobradas 
Na selva escura da fumaça atroz... 
Tonto de espanto, cego de metralha, 
O arcanjo do triunfo vacilava... 
E a glória desgrenhada acalentava 
O cadáver sangrento dos heróis!... 
Mas quando a branca estrela matutina  
Surgiu do espaço... e as brisas forasteiras  
No verde leque das gentis palmeiras  
Foram cantar os hinos do arrebol,  
Lá do campo deserto da batalha  
Uma voz se elevou clara e divina:  
Eras tu— Liberdade peregrina!  
Esposa do porvir—noiva do sol!... 
Eras tu que, com os dedos ensopados 
No sangue dos avós mortos na guerra, 
Livre sagravas a Colúmbia terra, 
Sagravas livre a nova geração! 
Tu que erguias, subida na pirâmide, 
Formada pelos mortos de Cabrito, 
Um pedaço de gládio — no infinito... 
Um trapo de bandeira — n'amplidão!..."
A DUAS FLORES;Castro Alves;"São duas flores unidas, 
São duas rosas nascidas  
Talvez no mesmo arrebol,  
Vivendo no mesmo galho,  
Da mesma gota de orvalho,  
Do mesmo raio de sol. 
Unidas, bem como as penas  
Das duas asas pequenas  
De um passarinho do céu...  
Como um casal de rolinhas,  
Como a tribo de andorinhas  
Da tarde no frouxo véu. 
Unidas, bem como os prantos,  
Que em parelha descem tantos  
Das profundezas do olhar...  
Como o suspiro e o desgosto,  
Como as covinhas do rosto,  
Como as estrelas do mar. 
Unidas... Ai quem pudera  
Numa eterna primavera  
Viver, qual vive esta flor.  
Juntar as rosas da vida  
Na rama verde e florida,  
Na verde rama do amor!"
O TONEL DAS DANAIDES;Castro Alves;"DIÁLOGO 
Na torrente caudal de seus cabelos negros 
Alegre eu embarquei da vida a rubra flor. 
—Poeta! Eras o Doge o anel lançando às ondas . . .  
Ao fundo de um abismo... arremessaste c amor. 
Depois minh'alma ao som da Lira de cem vozes  
Sublimes fantasias em notas desfolhou. 
—Cleópatra também p'ra erguer no Tibre a espuma  
As pér'las do colar nas vagas desfiou! 
Depois fiz de meu verso a púrpura escarlate  
Por onde ela pisasse em marcha triunfal! 
—Como Hércules, volveste aos pos da insana Onfália  
O fuso feminil de uma paixão fatal. 
Um dia ela me disse: ""Eu sou uma exilada!""  
Ergui-me... e abandonei meu lar e meu país... 
—Assim o filho pródigo atira as vestes quentes  
E treme no caminho aos pés da meretriz. 
E quando debrucei-me à beira daquela alma  
P'ra ver toda riqueza e afetos que lhe dei! . . . 
—Ai! nada mais achaste! o abismo 05 devorara...  
O pego se esqueceu da dádiva do Rei! 
Na gruta do chacal ao menos restam ossos...  
Mas tudo sepultou-me aquele amor cruel! 
—Poeta! O coração da fria Messalina  
É das fatais Danaides o pérfido Tonel!"
A LUÍS;Castro Alves;"(NO DIA DE SEU NATALÍCIO) 
A imaginação, com O VOO ousado  
aspira a princípio à eternidade...  
Depois um pequeno espaço basta em breve  
para os destroços de nossas esperanças iludidas! . . 
GOETHE 
Como um perfume de longínquas plagas 
Traz o vento da pátria ao peregrino, 
O meu amigo! que saudade infinda 
Tu me trazes dos tempos de menino! 
É o ledo enxame de sutis abelhas  
Que vem lembrar à flor o mel d'aurora...  
Acres perfumes de uma idade ardente  
Quando o lábio sorri... mas nunca chora! 
Que tempos idos! que esperanças louras! 
Que cismas de poesia e de futuro! 
Nas páginas do triste Lamartine 
Quanto sonho de amor pousava puro! .. 
E tu falavas de um amor celeste,  
De um anjo, que depois se fez esposa. . . 
—Moça, que troca os risos de criança  
Pelo meigo cismar de mãe formosa. 
Oh! meu amigo! neste doce instante  
O vento do passado em mim suspira,  
E minh'alma estremece de alegria,  
Como ao beijo da noite geme a lira. 
Tu paraste na tenda, ó peregrino!  
Eu vou seguindo do deserto a trilha;  
Pois bem... que a lira do poeta errante  
Seja a bênção do lar e da família."
DALILA;Castro Alves;"Fair defect of nature. 
MILTON (Paradise Lost) 
Foi Desgraça meu Deus!... Não!... Foi loucura  
Pedir seiba de vida—à sepultura,  
Em gelo — me abrasar,  
Pedir amores —a Marco sem brio,  
E a rebolcar-me em leito imundo e frio  
—A ventura buscar. 
Errado viajor — sentei-me à alfombra 
E adormeci da mancenilha à sombra 
Em berço de cetim... 
Embalava-me a brisa no meu leito... 
Tinha o veneno a lacerar-me o peito 
— A morte dentro em mim... 
Foi loucura!... No ocaso —tomba o astro; 
A estátua branca e pura de alabastro 
— Se mancha em lodo vil... 
Quem rouba a estrela—à tumba do ocidente? 
Que Jordão lava na lustral corrente 
O marmóreo perfil?... 
Talvez!... Foi sonho!... Em noite nevoenta  
Ela passou sozinha, macilenta,  
Tremendo a soluçar...  
Chorava — nenhum eco respondia...  
Sorria—a tempestade além bramia...  
E ela sempre a marchar. 
E eu disse-lhe: Tens frio? — arde minha alma. 
Tens os pés a sangrar?—podes em calma  
Dormir no peito meu. 
Pomba errante—é meu peito um ninho vago! 
Estrela— tens minha alma—imenso lago— 
Reflete o rosto teu! . . . 
E amamos — Este amor foi um delírio... 
Foi ela minha crença, foi meu lírio, 
Minha estrela sem véu... 
Seu nome era o meu canto de poesia, 
Que com o sol — pena de ouro —eu escrevia  
Nas laminas do céu. 
Em seu seio escondi-me... como à noite 
Incauto colibri, temendo o açoite 
Das iras do tufão, 
A cabecinha esconde sob as asas, 
Faz seu leito gentil por entre as gazas  
Da rosa do Japão. 
E depois... embalei-a com meus cantos 
Seu passado esqueci... lavei com prantos 
Seu lodo e maldição... 
...Mas um dia acordei... E mal desperto 
Olhei em torno a mim... —Tudo deserto... 
Deserto o coração... 
Ao vento, que gemia pelas franças 
Por ela perguntei... de suas tranças 
À flor que ela deixou... 
Debalde... Seu lugar era vazio... 
E meu lábio queimado e o peito frio, 
Foi ela que o queimou... 
Minha alma nodoou no ósculo imundo, 
Bem como Satanás —beijando o mundo — 
Manchou a criação, 
Simum — crestou-me da esperança as flores... 
Tormenta — ela afogou nos seus negrores 
A luz da inspiração... 
Vai, Dalila!... É bem longa tua estrada...  
É suave a descida—terminada  
Em báratro cruel. 
Tua vida—é um banho de ambrósia... 
Mais tarde a morte e a lâmpada sombria  
Pendente do bordel. 
Hoje flores... A música soando... 
As perlas do Champagne gotejando  
Em taças de cristal. 
A volúpia a escaldar na lonca insônia... 
Mas sufoca os festins de Babilônia  
A legenda fatal. 
Tens o seio de fogo e a alma fria. 
O cetro empunhas lúbrico da orgia  
Em que reinas tu só!...  
Mas que finda o ranger de uma mortalha,  
A enxada do coveiro que trabalha  
A revolver o pó. 
Não te maldigo, não!... Em vasto campo 
Julguei-te — estrela, — e eras — pirilampo 
Em meio à cerração... 
Prometeu —quis dar luz à fria argila... 
Não pude... Pede a Deus, louca Dalila, 
A luz da redenção!!..."
AS DUAS ILHAS;Castro Alves;"Sobre uma página de poesia de V. Hugo 
com o mesmo título 
Quando à noite — às horas mortas —  
O silêncio e a solidão  
—Sob o dossel do infinito—  
Dormem do mar n'amplidão,  
Vê-se, por cima dos mares,  
Rasgando o teto dos ares  
Dois gigantescos perfis...  
Olhando por sobre as vagas,  
Atentos, longínquas plagas  
Ao clarear dos fuzis. 
Quem os vê, olha espantado 
E a sós murmura: ""O que é? 
Ai! que atalaias gigantes, 
São essas além de pé?!. . ."" 
Adamastor de granito 
Co'a testa roça o infinito 
E a barba molha no mar; 
E de pedra a cabeleira 
Sacudind'a onda ligeira 
Faz de medo recuar... 
São—dons marcos miliários, 
Que Deus nas ondas plantou. 
Dons rochedos, onde o mundo 
Dous Prometous amarrou!... 
—Acolá. . . (Não tenhas medo!. . . ) 
E Santa Helena—o rochedo 
Desse Titã, que foi rei! . . . 
—Ali. .. (Não feches os olhos!. . . ) 
Ali... aqueles abrolhos 
São a ilha de Jersey!... 
São eles—os dous gigantes 
No século de pigmeus. 
São eles — que a majestade 
Arrancam da mão de Deus. 
—Este concentra na fronte 
Mais astros—que o horizonte, 
Mais luz — do que o sol lançou! . . . 
—Aquele—na destra alçada 
Traz segura sua espada 
—Cometa, que ao céu roubou!... 
E olham os velhos rochedos 
O Sena, que dorme além... 
E a França, que entre a caligem 
Dorme em sudário também... 
E o mar pergunta espantado: 
""Foi deveras desterrado 
Buonaparte —meu irmão?..."" 
Diz o céu astros chorando: 
""E Hugo?. . . "" E o mundo pasmando 
Diz: ""Hugo. . . Napoleão! . . . "" 
Como vasta reticência 
Se estende o silêncio após... 
Es muito pequena, ó França, 
P'ra conter estes heróis... 
Sim! que estes vultos augustos 
Para o leito de Procustos 
Muito grandes Deus traçou... 
Basta os reis tremam de medo 
Se a sombra de algum rochedo 
Sobre eles se projetou!... 
Dizem que, quando, alta noite, 
Dorme a terra—e vela Deus, 
As duas ilhas conversam 
Sem temor perante os céus. 
—Jersey curva sobre os mares 
À Santa Helena os pensares 
Segreda do velho Hugo... 
— E Santa Helena no entanto 
No Salgueiro enxuga o pranto 
E conta o que Ele falou... 
E olhando o presente infame 
Clamam: ""Da turba vulgar 
Nós — infinitos de pedra — 
Nós havemo-los vingar! .."" 
E do mar sobre as escumas, 
E do céu por sobre as brumas, 
Um ao outro dando a mão... 
Encaram a imensidade 
Bradando: ""A Posteridade!..."" 
Deus ri-se e diz: ""Inda não!..."""
